stop_id,stop_name,lat,lon,mode
11060,v.le romagna (rozzano),45.383450084794035,9.167271496215324,tram
11061,v.le romagna (rozzano),45.383515731596674,9.167060996274811,tram
11062,via grandi via buozzi (rozzano),45.38430256468405,9.170631857981071,tram
11063,via grandi via buozzi (rozzano),45.383936547187865,9.170610232453331,tram
11064,via curiel viale isonzo (rozzano),45.38910699322325,9.17208979310852,tram
11065,via curiel viale isonzo (rozzano),45.389574997593385,9.172126340451626,tram
11066,via curiel via lambro (rozzano),45.39426089864121,9.173022268929705,tram
11067,via curiel via lambro (rozzano),45.39437078271812,9.172886441278273,tram
11078,via dei missaglia via saponaro,45.41019143867493,9.174412044563203,tram
11080,via dei missaglia via saponaro,45.41061633033413,9.17430348648128,tram
11081,via dei missaglia via feraboli,45.41419224138045,9.174865835809516,tram
11082,via dei missaglia via feraboli,45.41451757998066,9.174781517740168,tram
11087,via curiel via maggi (rozzano),45.3982212426621,9.173456479017233,tram
11088,via curiel via maggi (rozzano),45.3982866916617,9.173378065198632,tram
11091,gratosoglio,45.40368470061791,9.173935845505806,tram
11093,via dei missaglia via baroni,45.403840143156415,9.17463772960112,tram
11094,gratosoglio,45.4036587543418,9.174441839253287,tram
11095,via dei missaglia (scuola santarosa),45.40660278876406,9.17476999685518,tram
11096,via dei missaglia (scuola santarosa),45.406789258457664,9.17458546291745,tram
11105,via dei missaglia via de ruggiero,45.418250296222155,9.175477688396034,tram
11106,via dei missaglia via de ruggiero,45.41858468778556,9.17535966663707,tram
11107,via dei missaglia (isola anita),45.42311046167841,9.176840751854789,tram
11108,via dei missaglia (isola anita),45.42277725509295,9.176948360581193,tram
11109,via dei missaglia via s. abbondio,45.42475692150946,9.17698688581392,tram
11110,via dei missaglia via s. abbondio,45.42449624009258,9.177092256109091,tram
11111,via dei missaglia via boifava,45.42665402224709,9.177285812025584,tram
11112,via dei missaglia via boifava,45.42706989960587,9.17718094880696,tram
11130,p.za abbiategrasso m2,45.42929108740327,9.17745374284866,tram
11131,p.za abbiategrasso m2,45.429426370378394,9.177600882229909,tram
11135,via montegani via neera,45.433239900238085,9.177664955234611,tram
11136,via montegani via neera,45.4329067207521,9.177754999863987,tram
11137,via montegani via palmieri,45.434832555468915,9.178008738450217,tram
11138,via montegani via palmieri,45.43512075228057,9.177904168312464,tram
11139,via montegani v.le da cermenate,45.43724888237979,9.17830398996062,tram
11146,romolo m2,45.44403404176719,9.167472524567764,rapid_bus
11147,romolo m2,45.444143148610046,9.167290570532549,rapid_bus
11148,p.za belfanti,45.44391970790189,9.171738175187668,rapid_bus
11149,p.za belfanti,45.443833955918,9.171899348317906,rapid_bus
11157,v.le liguria,45.44366193008294,9.17552705815117,rapid_bus
