stop_id,stop_name,lat,lon
11241,c.so magenta via nirone,45.46580781017129,9.178011436558664
11242,conciliazione m1,45.46736287049656,9.165307164565158
11245,conciliazione m1,45.46787195459962,9.16529153363377
11246,via ariosto,45.46927082484032,9.165836097405096
11249,via ariosto,45.46995361139653,9.165919162747391
11251,l.go quinto alpini,45.47212238723958,9.167045400442529
11252,l.go quinto alpini,45.472603165441136,9.1675761390801
11253,l.go quinto alpini,45.472563614463105,9.16692356624594
11254,l.go quinto alpini,45.47209441853359,9.16770576414246
11255,via venti settembre,45.469857816471446,9.17064944698852
11256,via venti settembre,45.470183129496085,9.170009409460985
11258,via pagano via canova,45.474188246890954,9.170014813561432
11259,via pagano via canova,45.473612077660206,9.169326509128386
11261,arco della pace,45.477046713995016,9.170698110797138
11262,arco della pace,45.47630907908898,9.17151874060575
11263,p.za virgilio,45.468297821477705,9.172530012209029
11264,p.za virgilio,45.4684734392965,9.172464986260689
11266,via monti p.za virgilio,45.46754449144249,9.17368380604883
11269,cadorna m1 m2,45.46803057963247,9.17595425323818
11270,cadorna m1 m2,45.46795044154165,9.17625390492007
11279,c.so sempione via procaccini,45.48021139290065,9.16605453488117
11281,c.so sempione via procaccini,45.48032951430216,9.165749336333668
11282,c.so sempione via villasanta,45.479196548170435,9.16735864628568
11283,c.so sempione via villasanta,45.47935033067698,9.166951561055807
11284,c.so sempione via procaccini,45.48098485239347,9.166374199037762
11287,c.so sempione via canova,45.47787186499716,9.168973934673096
11289,p.za gramsci,45.48173444573206,9.167737503802172
11290,p.za gramsci,45.48203105968846,9.168023079752295
11291,c.so sempione via canova,45.47834145029435,9.168495603424534
11296,via procaccini via lomazzo,45.48333298161439,9.170203808755131
11297,via procaccini via lomazzo,45.48372327358008,9.17104310514032
11312,via bramante via sarpi,45.48181282743763,9.178824365212115
11313,p.le cim.monumentale via bramante,45.4838739760654,9.177696115682243
11316,p.za diocleziano,45.48761561141722,9.165318759439728
11317,p.za diocleziano,45.48835080843085,9.165364760447916
